date,num_orders,order_status,total_cbv,service
2016-03-06,2390,Completed,33451600,GO-MART
2016-03-06,10,No Driver Found,127400,GO-MART
2016-03-07,510,Cancelled,7098000,GO-MART
2016-03-07,2080,Completed,29138200,GO-MART
2016-03-08,480,Cancelled,6770400,GO-MART
2016-03-08,1960,Completed,27391000,GO-MART
2016-03-08,0,No Driver Found,36400,GO-MART
2016-03-09,560,Cancelled,7807800,GO-MART
2016-03-09,2350,Completed,32851000,GO-MART
2016-03-09,0,No Driver Found,36400,GO-MART
2016-03-10,580,Cancelled,8099000,GO-MART
2016-03-10,2090,Completed,29192800,GO-MART
2016-03-10,0,No Driver Found,18200,GO-MART
2016-03-11,570,Cancelled,7953400,GO-MART
2016-03-11,1950,Completed,27281800,GO-MART
2016-03-11,10,No Driver Found,163800,GO-MART
2016-03-12,530,Cancelled,7389200,GO-MART
2016-03-12,2160,Completed,30266600,GO-MART
2016-03-12,0,No Driver Found,18200,GO-MART
2016-03-13,560,Cancelled,7898800,GO-MART
2016-03-13,2320,Completed,32541600,GO-MART
2016-03-14,570,Cancelled,8008000,GO-MART
2016-03-14,2030,Completed,28392000,GO-MART
2016-03-14,20,No Driver Found,273000,GO-MART
2016-03-15,590,Cancelled,8281000,GO-MART
2016-03-15,1960,Completed,27482000,GO-MART
2016-03-15,60,No Driver Found,837200,GO-MART
2016-03-16,550,Cancelled,7644000,GO-MART
2016-03-16,1970,Completed,27591200,GO-MART
2016-03-16,20,No Driver Found,291200,GO-MART
2016-03-17,500,Cancelled,7007000,GO-MART
2016-03-17,1980,Completed,27755000,GO-MART
2016-03-17,10,No Driver Found,163800,GO-MART
2016-03-18,580,Cancelled,8135400,GO-MART
2016-03-18,1950,Completed,27336400,GO-MART
2016-03-18,20,No Driver Found,327600,GO-MART
2016-03-19,550,Cancelled,7644000,GO-MART
2016-03-19,2090,Completed,29283800,GO-MART
2016-03-19,0,No Driver Found,36400,GO-MART
2016-03-20,610,Cancelled,8590400,GO-MART
2016-03-20,2220,Completed,31049200,GO-MART
2016-03-20,0,No Driver Found,36400,GO-MART
2016-03-21,590,Cancelled,8262800,GO-MART
2016-03-21,1820,Completed,25443600,GO-MART
2016-03-21,10,No Driver Found,182000,GO-MART
2016-03-22,490,Cancelled,6897800,GO-MART
2016-03-22,1740,Completed,24297000,GO-MART
2016-03-22,60,No Driver Found,891800,GO-MART
2016-03-23,480,Cancelled,6788600,GO-MART
2016-03-23,1760,Completed,24570000,GO-MART
2016-03-23,10,No Driver Found,109200,GO-MART
2016-03-24,580,Cancelled,8117200,GO-MART
2016-03-24,1820,Completed,25534600,GO-MART
2016-03-24,10,No Driver Found,91000,GO-MART
2016-03-24,0,Other,18200,GO-MART
2016-03-25,670,Cancelled,9373000,GO-MART
2016-03-25,2010,Completed,28119000,GO-MART
2016-03-25,10,No Driver Found,182000,GO-MART
2016-03-26,520,Cancelled,7316400,GO-MART
2016-03-26,1940,Completed,27136200,GO-MART
2016-03-26,0,No Driver Found,18200,GO-MART
2016-03-27,510,Cancelled,7098000,GO-MART
2016-03-27,2020,Completed,28282800,GO-MART
2016-03-28,560,Cancelled,7771400,GO-MART
2016-03-28,1710,Completed,24005800,GO-MART
2016-03-28,10,No Driver Found,72800,GO-MART
2016-03-29,440,Cancelled,6097000,GO-MART
2016-03-29,1660,Completed,23259600,GO-MART
2016-03-29,0,No Driver Found,36400,GO-MART
2016-03-30,500,Cancelled,7007000,GO-MART
2016-03-30,2050,Completed,28683200,GO-MART
2016-03-30,10,No Driver Found,163800,GO-MART
2016-03-31,530,Cancelled,7371000,GO-MART
2016-03-31,1910,Completed,26699400,GO-MART
2016-03-31,10,No Driver Found,127400,GO-MART
2016-04-01,600,Cancelled,8372000,GO-MART
2016-04-01,2100,Completed,29338400,GO-MART
2016-04-01,20,No Driver Found,236600,GO-MART
2016-01-01,80,Cancelled,14714700,GO-MASSAGE
2016-01-01,500,Completed,94518970,GO-MASSAGE
2016-01-01,70,No Driver Found,11962860,GO-MASSAGE
2016-01-02,60,Cancelled,9897160,GO-MASSAGE
2016-01-02,520,Completed,96183360,GO-MASSAGE
2016-01-02,40,No Driver Found,7398300,GO-MASSAGE
2016-01-03,70,Cancelled,13058500,GO-MASSAGE
2016-01-03,610,Completed,119873390,GO-MASSAGE
2016-01-03,50,No Driver Found,9464000,GO-MASSAGE
2016-01-04,60,Cancelled,10639720,GO-MASSAGE
2016-01-04,450,Completed,86796710,GO-MASSAGE
2016-01-04,30,No Driver Found,5241600,GO-MASSAGE
2016-01-05,60,Cancelled,11165700,GO-MASSAGE
2016-01-05,360,Completed,72084740,GO-MASSAGE
2016-01-05,30,No Driver Found,6197100,GO-MASSAGE
2016-01-05,0,Other,300300,GO-MASSAGE
2016-01-06,50,Cancelled,10501400,GO-MASSAGE
2016-01-06,360,Completed,69726020,GO-MASSAGE
2016-01-06,20,No Driver Found,3758300,GO-MASSAGE
2016-01-07,50,Cancelled,10255700,GO-MASSAGE
2016-01-07,340,Completed,66606540,GO-MASSAGE
2016-01-07,30,No Driver Found,4868500,GO-MASSAGE
2016-01-08,40,Cancelled,7653100,GO-MASSAGE
2016-01-08,290,Completed,57129800,GO-MASSAGE
2016-01-08,10,No Driver Found,1219400,GO-MASSAGE
2016-01-09,70,Cancelled,12831000,GO-MASSAGE
2016-01-09,470,Completed,88687690,GO-MASSAGE
2016-01-09,20,No Driver Found,3225040,GO-MASSAGE
2016-01-10,90,Cancelled,16565640,GO-MASSAGE
2016-01-10,610,Completed,112738080,GO-MASSAGE
2016-01-10,50,No Driver Found,9635080,GO-MASSAGE
2016-01-11,50,Cancelled,9997260,GO-MASSAGE
2016-01-11,370,Completed,72525180,GO-MASSAGE
2016-01-11,20,No Driver Found,3458000,GO-MASSAGE
2016-01-12,50,Cancelled,8517600,GO-MASSAGE
2016-01-12,310,Completed,60183760,GO-MASSAGE
2016-01-12,10,No Driver Found,2766400,GO-MASSAGE
2016-01-12,10,Other,1010100,GO-MASSAGE
2016-01-13,60,Cancelled,11857300,GO-MASSAGE
2016-01-13,290,Completed,54479880,GO-MASSAGE
2016-01-13,10,No Driver Found,937300,GO-MASSAGE
2016-01-14,60,Cancelled,10910900,GO-MASSAGE
2016-01-14,330,Completed,66308060,GO-MASSAGE
2016-01-14,10,No Driver Found,2256800,GO-MASSAGE
2016-01-15,40,Cancelled,7926100,GO-MASSAGE
2016-01-15,310,Completed,60767980,GO-MASSAGE
2016-01-15,10,No Driver Found,2247700,GO-MASSAGE
2016-01-16,60,Cancelled,12002900,GO-MASSAGE
2016-01-16,470,Completed,89392940,GO-MASSAGE
2016-01-16,20,No Driver Found,4695600,GO-MASSAGE
2016-01-17,70,Cancelled,11902800,GO-MASSAGE
2016-01-17,600,Completed,112613410,GO-MASSAGE
2016-01-17,30,No Driver Found,4386200,GO-MASSAGE
2016-01-18,50,Cancelled,10346700,GO-MASSAGE
2016-01-18,350,Completed,66698450,GO-MASSAGE
2016-01-18,10,No Driver Found,2584400,GO-MASSAGE
2016-01-19,40,Cancelled,5887700,GO-MASSAGE
2016-01-19,310,Completed,59561320,GO-MASSAGE
2016-01-19,10,No Driver Found,2011100,GO-MASSAGE
2016-01-20,30,Cancelled,6533800,GO-MASSAGE
2016-01-20,290,Completed,55833050,GO-MASSAGE
2016-01-20,10,No Driver Found,1164800,GO-MASSAGE
2016-01-21,50,Cancelled,8645000,GO-MASSAGE
2016-01-21,310,Completed,60266570,GO-MASSAGE
2016-01-21,20,No Driver Found,2320500,GO-MASSAGE
2016-01-22,40,Cancelled,8756020,GO-MASSAGE
2016-01-22,300,Completed,57661240,GO-MASSAGE
2016-01-22,20,No Driver Found,3075800,GO-MASSAGE
2016-01-23,50,Cancelled,8271900,GO-MASSAGE
2016-01-23,440,Completed,85308860,GO-MASSAGE
2016-01-23,30,No Driver Found,4559100,GO-MASSAGE
2016-01-23,0,Other,382200,GO-MASSAGE
2016-01-24,80,Cancelled,13813800,GO-MASSAGE
2016-01-24,570,Completed,106065960,GO-MASSAGE
2016-01-24,20,No Driver Found,3194100,GO-MASSAGE
2016-01-25,50,Cancelled,9500400,GO-MASSAGE
2016-01-25,300,Completed,56456400,GO-MASSAGE
2016-01-25,10,No Driver Found,2002000,GO-MASSAGE
2016-01-26,60,Cancelled,10055500,GO-MASSAGE
2016-01-26,290,Completed,54245100,GO-MASSAGE
2016-01-26,10,No Driver Found,1938300,GO-MASSAGE
2016-01-26,10,Other,1456000,GO-MASSAGE
2016-01-27,50,Cancelled,8484840,GO-MASSAGE
2016-01-27,260,Completed,48106240,GO-MASSAGE
2016-01-27,20,No Driver Found,4031300,GO-MASSAGE
2016-01-27,20,Other,4122300,GO-MASSAGE
2016-01-28,40,Cancelled,7871500,GO-MASSAGE
2016-01-28,340,Completed,62438740,GO-MASSAGE
2016-01-28,10,No Driver Found,2111200,GO-MASSAGE
2016-01-28,20,Other,3166800,GO-MASSAGE
2016-01-29,60,Cancelled,11811800,GO-MASSAGE
2016-01-29,280,Completed,54307890,GO-MASSAGE
2016-01-29,20,No Driver Found,3188640,GO-MASSAGE
2016-01-29,10,Other,3021200,GO-MASSAGE
2016-01-30,80,Cancelled,15351700,GO-MASSAGE
2016-01-30,500,Completed,95056780,GO-MASSAGE
2016-01-30,10,No Driver Found,2211300,GO-MASSAGE
2016-01-30,0,Other,300300,GO-MASSAGE
2016-01-31,100,Cancelled,18909800,GO-MASSAGE
2016-01-31,520,Completed,101816260,GO-MASSAGE
2016-01-31,30,No Driver Found,4995900,GO-MASSAGE
2016-01-31,40,Other,8399300,GO-MASSAGE
2016-02-01,70,Cancelled,14878500,GO-MASSAGE
2016-02-01,360,Completed,67733120,GO-MASSAGE
2016-02-01,10,No Driver Found,2129400,GO-MASSAGE
2016-02-01,20,Other,3294200,GO-MASSAGE
2016-02-02,60,Cancelled,9600500,GO-MASSAGE
2016-02-02,260,Completed,48202700,GO-MASSAGE
2016-02-02,10,No Driver Found,919100,GO-MASSAGE
2016-02-02,50,Other,9955400,GO-MASSAGE
2016-02-03,60,Cancelled,13171340,GO-MASSAGE
2016-02-03,300,Completed,56272580,GO-MASSAGE
2016-02-03,0,No Driver Found,928200,GO-MASSAGE
2016-02-03,0,Other,664300,GO-MASSAGE
2016-02-04,60,Cancelled,11598860,GO-MASSAGE
2016-02-04,360,Completed,67653040,GO-MASSAGE
2016-02-04,10,No Driver Found,1410500,GO-MASSAGE
2016-02-05,40,Cancelled,8521240,GO-MASSAGE
2016-02-05,280,Completed,56978740,GO-MASSAGE
2016-02-05,0,No Driver Found,436800,GO-MASSAGE
2016-02-06,80,Cancelled,14760200,GO-MASSAGE
2016-02-06,480,Completed,89860680,GO-MASSAGE
2016-02-06,10,No Driver Found,1965600,GO-MASSAGE
2016-02-07,90,Cancelled,17160780,GO-MASSAGE
2016-02-07,540,Completed,102749920,GO-MASSAGE
2016-02-07,20,No Driver Found,2256800,GO-MASSAGE
2016-02-08,110,Cancelled,20778940,GO-MASSAGE
2016-02-08,560,Completed,103461540,GO-MASSAGE
2016-02-08,30,No Driver Found,4013100,GO-MASSAGE
2016-02-09,70,Cancelled,13777400,GO-MASSAGE
2016-02-09,340,Completed,64994020,GO-MASSAGE
2016-02-09,10,No Driver Found,764400,GO-MASSAGE
2016-02-10,50,Cancelled,9864400,GO-MASSAGE
2016-02-10,340,Completed,62542480,GO-MASSAGE
2016-02-10,0,No Driver Found,436800,GO-MASSAGE
2016-02-11,60,Cancelled,12294100,GO-MASSAGE
2016-02-11,360,Completed,68723200,GO-MASSAGE
2016-02-11,20,No Driver Found,2229500,GO-MASSAGE
2016-02-11,0,Other,209300,GO-MASSAGE
2016-02-12,60,Cancelled,10155600,GO-MASSAGE
2016-02-12,340,Completed,65418080,GO-MASSAGE
2016-02-12,10,No Driver Found,2129400,GO-MASSAGE
2016-02-13,90,Cancelled,16270800,GO-MASSAGE
2016-02-13,610,Completed,113826440,GO-MASSAGE
2016-02-13,10,No Driver Found,637000,GO-MASSAGE
2016-02-14,130,Cancelled,22540700,GO-MASSAGE
2016-02-14,650,Completed,121699760,GO-MASSAGE
2016-02-14,40,No Driver Found,7598500,GO-MASSAGE
2016-02-15,80,Cancelled,15151500,GO-MASSAGE
2016-02-15,420,Completed,79881620,GO-MASSAGE
2016-02-15,0,No Driver Found,482300,GO-MASSAGE
2016-02-15,0,Other,391300,GO-MASSAGE
2016-02-16,50,Cancelled,8808800,GO-MASSAGE
2016-02-16,340,Completed,63672700,GO-MASSAGE
2016-02-16,10,No Driver Found,1010100,GO-MASSAGE
2016-02-16,0,Other,191100,GO-MASSAGE
2016-02-17,60,Cancelled,11748100,GO-MASSAGE
2016-02-17,340,Completed,64018500,GO-MASSAGE
2016-02-17,0,No Driver Found,482300,GO-MASSAGE
2016-02-17,0,Other,345800,GO-MASSAGE
2016-02-18,70,Cancelled,13491660,GO-MASSAGE
2016-02-18,340,Completed,63568960,GO-MASSAGE
2016-02-19,50,Cancelled,11211200,GO-MASSAGE
2016-02-19,320,Completed,61246640,GO-MASSAGE
2016-02-19,10,No Driver Found,2757300,GO-MASSAGE
2016-02-20,80,Cancelled,15233400,GO-MASSAGE
2016-02-20,600,Completed,110224660,GO-MASSAGE
2016-02-20,0,Other,318500,GO-MASSAGE
2016-02-21,100,Cancelled,19366620,GO-MASSAGE
2016-02-21,710,Completed,136452680,GO-MASSAGE
2016-02-21,10,No Driver Found,900900,GO-MASSAGE
2016-02-21,10,Other,1037400,GO-MASSAGE
2016-02-22,50,Cancelled,9828000,GO-MASSAGE
2016-02-22,380,Completed,72390500,GO-MASSAGE
2016-02-22,0,No Driver Found,254800,GO-MASSAGE
2016-02-22,0,Other,555100,GO-MASSAGE
2016-02-23,60,Cancelled,11205740,GO-MASSAGE
2016-02-23,350,Completed,64389780,GO-MASSAGE
2016-02-23,0,Other,300300,GO-MASSAGE
2016-02-24,50,Cancelled,9382100,GO-MASSAGE
2016-02-24,310,Completed,58720480,GO-MASSAGE
2016-02-24,0,No Driver Found,573300,GO-MASSAGE
2016-02-25,50,Cancelled,10392200,GO-MASSAGE
2016-02-25,330,Completed,61596080,GO-MASSAGE
2016-02-25,10,No Driver Found,1474200,GO-MASSAGE
2016-02-25,10,Other,1292200,GO-MASSAGE
2016-02-26,50,Cancelled,9249240,GO-MASSAGE
2016-02-26,330,Completed,62065640,GO-MASSAGE
2016-02-26,10,No Driver Found,1920100,GO-MASSAGE
2016-02-27,90,Cancelled,16716700,GO-MASSAGE
2016-02-27,800,Completed,130648700,GO-MASSAGE
2016-02-27,230,No Driver Found,22194900,GO-MASSAGE
2016-02-27,20,Other,2493400,GO-MASSAGE
2016-02-28,110,Cancelled,18760560,GO-MASSAGE
2016-02-28,720,Completed,138483800,GO-MASSAGE
2016-02-28,80,No Driver Found,12658100,GO-MASSAGE
2016-02-28,40,Other,7580300,GO-MASSAGE
2016-02-29,90,Cancelled,16589300,GO-MASSAGE
2016-02-29,420,Completed,79804270,GO-MASSAGE
2016-02-29,0,No Driver Found,163800,GO-MASSAGE
2016-02-29,10,Other,928200,GO-MASSAGE
2016-03-01,50,Cancelled,9136400,GO-MASSAGE
2016-03-01,390,Completed,72900100,GO-MASSAGE
2016-03-01,0,No Driver Found,391300,GO-MASSAGE
2016-03-02,50,Cancelled,8399300,GO-MASSAGE
2016-03-02,390,Completed,73844680,GO-MASSAGE
2016-03-02,0,Other,737100,GO-MASSAGE
2016-03-03,30,Cancelled,5860400,GO-MASSAGE
2016-03-03,390,Completed,72497880,GO-MASSAGE
2016-03-03,0,No Driver Found,345800,GO-MASSAGE
2016-03-03,0,Other,555100,GO-MASSAGE
2016-03-04,50,Cancelled,10192000,GO-MASSAGE
2016-03-04,380,Completed,74159540,GO-MASSAGE
2016-03-04,0,No Driver Found,163800,GO-MASSAGE
2016-03-04,0,Other,163800,GO-MASSAGE
2016-03-05,70,Cancelled,13231400,GO-MASSAGE
2016-03-05,560,Completed,108912440,GO-MASSAGE
2016-03-05,0,No Driver Found,118300,GO-MASSAGE
2016-03-05,10,Other,1510600,GO-MASSAGE
2016-03-06,110,Cancelled,20913620,GO-MASSAGE
2016-03-06,740,Completed,139660430,GO-MASSAGE
2016-03-06,0,No Driver Found,345800,GO-MASSAGE
2016-03-06,10,Other,1274000,GO-MASSAGE
2016-03-07,40,Cancelled,7926100,GO-MASSAGE
2016-03-07,310,Completed,61532380,GO-MASSAGE
2016-03-07,70,No Driver Found,11866400,GO-MASSAGE
2016-03-07,60,Other,12539800,GO-MASSAGE
2016-03-08,60,Cancelled,10328500,GO-MASSAGE
2016-03-08,350,Completed,65723840,GO-MASSAGE
2016-03-08,0,No Driver Found,518700,GO-MASSAGE
2016-03-09,70,Cancelled,13040300,GO-MASSAGE
2016-03-09,660,Completed,124593560,GO-MASSAGE
2016-03-09,10,No Driver Found,982800,GO-MASSAGE
2016-03-10,50,Cancelled,9727900,GO-MASSAGE
2016-03-10,370,Completed,70885360,GO-MASSAGE
2016-03-11,30,Cancelled,6579300,GO-MASSAGE
2016-03-11,310,Completed,59641400,GO-MASSAGE
2016-03-11,0,Other,127400,GO-MASSAGE
2016-03-12,80,Cancelled,15096900,GO-MASSAGE
2016-03-12,570,Completed,112271250,GO-MASSAGE
2016-03-12,60,No Driver Found,11924640,GO-MASSAGE
2016-03-12,0,Other,273000,GO-MASSAGE
2016-03-13,90,Cancelled,16380000,GO-MASSAGE
2016-03-13,740,Completed,139424740,GO-MASSAGE
2016-03-13,10,No Driver Found,2036580,GO-MASSAGE
2016-03-14,60,Cancelled,9646000,GO-MASSAGE
2016-03-14,410,Completed,69784260,GO-MASSAGE
2016-03-14,10,No Driver Found,800800,GO-MASSAGE
2016-03-14,10,Other,764400,GO-MASSAGE
2016-03-15,50,Cancelled,9946300,GO-MASSAGE
2016-03-15,300,Completed,57439200,GO-MASSAGE
2016-03-15,0,No Driver Found,591500,GO-MASSAGE
2016-03-16,80,Cancelled,12184900,GO-MASSAGE
2016-03-16,430,Completed,63427000,GO-MASSAGE
2016-03-16,10,No Driver Found,1255800,GO-MASSAGE
2016-03-17,90,Cancelled,13249600,GO-MASSAGE
2016-03-17,440,Completed,67285400,GO-MASSAGE
2016-03-17,10,No Driver Found,1355900,GO-MASSAGE
2016-03-18,90,Cancelled,14814800,GO-MASSAGE
2016-03-18,430,Completed,63481600,GO-MASSAGE
2016-03-18,10,No Driver Found,782600,GO-MASSAGE
2016-03-19,140,Cancelled,20111000,GO-MASSAGE
2016-03-19,660,Completed,101037300,GO-MASSAGE
2016-03-19,20,No Driver Found,2711800,GO-MASSAGE
2016-03-19,0,Other,382200,GO-MASSAGE
2016-03-20,240,Cancelled,36582000,GO-MASSAGE
2016-03-20,820,Completed,124961200,GO-MASSAGE
2016-03-20,70,No Driver Found,9982700,GO-MASSAGE
2016-03-20,10,Other,1547000,GO-MASSAGE
2016-03-21,90,Cancelled,13886600,GO-MASSAGE
2016-03-21,470,Completed,69897100,GO-MASSAGE
2016-03-21,90,No Driver Found,11456900,GO-MASSAGE
2016-03-22,110,Cancelled,15961400,GO-MASSAGE
2016-03-22,440,Completed,66757600,GO-MASSAGE
2016-03-22,60,No Driver Found,8035300,GO-MASSAGE
2016-03-22,0,Other,218400,GO-MASSAGE
2016-03-23,80,Cancelled,11911900,GO-MASSAGE
2016-03-23,520,Completed,74510800,GO-MASSAGE
2016-03-23,50,No Driver Found,7507500,GO-MASSAGE
2016-03-24,110,Cancelled,17044300,GO-MASSAGE
2016-03-24,540,Completed,81244800,GO-MASSAGE
2016-03-24,40,No Driver Found,4641000,GO-MASSAGE
2016-03-25,200,Cancelled,28665000,GO-MASSAGE
2016-03-25,960,Completed,142223900,GO-MASSAGE
2016-03-25,180,No Driver Found,25207000,GO-MASSAGE
2016-03-25,10,Other,1911000,GO-MASSAGE
2016-03-26,190,Cancelled,26917800,GO-MASSAGE
2016-03-26,870,Completed,130539500,GO-MASSAGE
2016-03-26,220,No Driver Found,30721600,GO-MASSAGE
2016-03-26,10,Other,1883700,GO-MASSAGE
2016-03-27,360,Cancelled,50577800,GO-MASSAGE
2016-03-27,1030,Completed,156611000,GO-MASSAGE
2016-03-27,400,No Driver Found,53908400,GO-MASSAGE
2016-03-27,10,Other,1729000,GO-MASSAGE
2016-03-28,160,Cancelled,24988600,GO-MASSAGE
2016-03-28,740,Completed,113194900,GO-MASSAGE
2016-03-28,170,No Driver Found,23541700,GO-MASSAGE
2016-03-28,0,Other,218400,GO-MASSAGE
2016-03-29,160,Cancelled,21958300,GO-MASSAGE
2016-03-29,690,Completed,99945300,GO-MASSAGE
2016-03-29,120,No Driver Found,15615600,GO-MASSAGE
2016-03-29,0,Other,109200,GO-MASSAGE
2016-03-30,180,Cancelled,24788400,GO-MASSAGE
2016-03-30,630,Completed,94367000,GO-MASSAGE
2016-03-30,70,No Driver Found,8726900,GO-MASSAGE
2016-03-30,0,Other,500500,GO-MASSAGE
2016-03-31,120,Cancelled,18099900,GO-MASSAGE
2016-03-31,660,Completed,96924100,GO-MASSAGE
2016-03-31,90,No Driver Found,11557000,GO-MASSAGE
2016-03-31,0,Other,555100,GO-MASSAGE
2016-04-01,170,Cancelled,24560900,GO-MASSAGE
2016-04-01,670,Completed,99745100,GO-MASSAGE
2016-04-01,120,No Driver Found,17735900,GO-MASSAGE
2016-04-01,10,Other,1556100,GO-MASSAGE
2016-01-01,33230,Cancelled,855767640,GO-RIDE
2016-01-01,144110,Completed,3262077000,GO-RIDE
2016-01-01,2970,No Driver Found,80647840,GO-RIDE
2016-01-01,10,Other,167440,GO-RIDE
2016-01-02,31620,Cancelled,795560220,GO-RIDE
2016-01-02,156830,Completed,3468002720,GO-RIDE
2016-01-02,1050,No Driver Found,29190980,GO-RIDE
2016-01-02,10,Other,200200,GO-RIDE
2016-01-03,31490,Cancelled,802530820,GO-RIDE
2016-01-03,167840,Completed,3721508700,GO-RIDE
2016-01-03,810,No Driver Found,25387180,GO-RIDE
2016-01-03,10,Other,196560,GO-RIDE
2016-01-04,51680,Cancelled,1254493240,GO-RIDE
2016-01-04,335510,Completed,7218069040,GO-RIDE
2016-01-04,640,No Driver Found,18374720,GO-RIDE
2016-01-04,500,Other,11367720,GO-RIDE
2016-01-05,56800,Cancelled,1324641500,GO-RIDE
2016-01-05,326610,Completed,6903733200,GO-RIDE
2016-01-05,4200,No Driver Found,85731100,GO-RIDE
2016-01-05,740,Other,16778580,GO-RIDE
2016-01-06,56210,Cancelled,1310980580,GO-RIDE
2016-01-06,351810,Completed,7360100020,GO-RIDE
2016-01-06,1650,No Driver Found,37992500,GO-RIDE
2016-01-06,10,Other,176540,GO-RIDE
2016-01-07,66710,Cancelled,1494727780,GO-RIDE
2016-01-07,349780,Completed,7342427820,GO-RIDE
2016-01-07,10060,No Driver Found,212282980,GO-RIDE
2016-01-07,10,Other,238420,GO-RIDE
2016-01-08,64140,Cancelled,1475306560,GO-RIDE
2016-01-08,397650,Completed,8308940640,GO-RIDE
2016-01-08,4490,No Driver Found,94874780,GO-RIDE
2016-01-08,20,Other,436800,GO-RIDE
2016-01-09,56960,Cancelled,1371013280,GO-RIDE
2016-01-09,268050,Completed,5697076840,GO-RIDE
2016-01-09,2160,No Driver Found,52561600,GO-RIDE
2016-01-09,1420,Other,33083960,GO-RIDE
2016-01-10,35840,Cancelled,877569420,GO-RIDE
2016-01-10,189170,Completed,4056925600,GO-RIDE
2016-01-10,910,No Driver Found,25303460,GO-RIDE
2016-01-11,68950,Cancelled,1571731980,GO-RIDE
2016-01-11,370310,Completed,7729862140,GO-RIDE
2016-01-11,10650,No Driver Found,224595280,GO-RIDE
2016-01-11,20,Other,573300,GO-RIDE
2016-01-12,59960,Cancelled,1353279200,GO-RIDE
2016-01-12,348740,Completed,7184298940,GO-RIDE
2016-01-12,8750,No Driver Found,180382020,GO-RIDE
2016-01-12,10,Other,196560,GO-RIDE
2016-01-13,69100,Cancelled,1533508340,GO-RIDE
2016-01-13,354780,Completed,7310828980,GO-RIDE
2016-01-13,23960,No Driver Found,478283260,GO-RIDE
2016-01-13,10,Other,189280,GO-RIDE
2016-01-14,74610,Cancelled,698434100,GO-RIDE
2016-01-14,397700,Completed,4611011860,GO-RIDE
2016-01-14,27710,No Driver Found,9829820,GO-RIDE
2016-01-14,50,Other,877240,GO-RIDE
2016-01-15,61900,Cancelled,1382522960,GO-RIDE
2016-01-15,387680,Completed,7987521360,GO-RIDE
2016-01-15,8860,No Driver Found,186318860,GO-RIDE
2016-01-15,0,Other,76440,GO-RIDE
2016-01-16,34860,Cancelled,818153700,GO-RIDE
2016-01-16,266950,Completed,5584639060,GO-RIDE
2016-01-16,850,No Driver Found,23718240,GO-RIDE
2016-01-16,0,Other,27300,GO-RIDE
2016-01-17,27210,Cancelled,657180160,GO-RIDE
2016-01-17,178940,Completed,3783024700,GO-RIDE
2016-01-17,850,No Driver Found,22415120,GO-RIDE
2016-01-17,0,Other,21840,GO-RIDE
2016-01-18,51730,Cancelled,1152320260,GO-RIDE
2016-01-18,375840,Completed,7718727380,GO-RIDE
2016-01-18,6230,No Driver Found,128763180,GO-RIDE
2016-01-18,20,Other,356720,GO-RIDE
2016-01-19,62370,Cancelled,1383640440,GO-RIDE
2016-01-19,359130,Completed,7368513880,GO-RIDE
2016-01-19,18640,No Driver Found,376479740,GO-RIDE
2016-01-19,10,Other,158340,GO-RIDE
2016-01-20,56050,Cancelled,1239609280,GO-RIDE
2016-01-20,364430,Completed,7391566000,GO-RIDE
2016-01-20,10670,No Driver Found,212943640,GO-RIDE
2016-01-20,10,Other,149240,GO-RIDE
2016-01-21,50950,Cancelled,1130318280,GO-RIDE
2016-01-21,370600,Completed,7532679700,GO-RIDE
2016-01-21,5020,No Driver Found,101996440,GO-RIDE
2016-01-21,20,Other,394940,GO-RIDE
2016-01-22,56640,Cancelled,1256828300,GO-RIDE
2016-01-22,408490,Completed,8338646680,GO-RIDE
2016-01-22,5130,No Driver Found,105647360,GO-RIDE
2016-01-22,10,Other,240240,GO-RIDE
2016-01-23,35310,Cancelled,812042140,GO-RIDE
2016-01-23,241500,Completed,5005167440,GO-RIDE
2016-01-23,310,No Driver Found,9198280,GO-RIDE
2016-01-24,29840,Cancelled,694550220,GO-RIDE
2016-01-24,171440,Completed,3608463040,GO-RIDE
2016-01-24,680,No Driver Found,16572920,GO-RIDE
2016-01-24,0,Other,49140,GO-RIDE
2016-01-25,77620,Cancelled,1661532600,GO-RIDE
2016-01-25,338310,Completed,6949473440,GO-RIDE
2016-01-25,26520,No Driver Found,543883340,GO-RIDE
2016-01-25,340,Other,6970600,GO-RIDE
2016-01-26,61510,Cancelled,1331550220,GO-RIDE
2016-01-26,376600,Completed,7654024560,GO-RIDE
2016-01-26,11210,No Driver Found,224653520,GO-RIDE
2016-01-26,30,Other,595140,GO-RIDE
2016-01-27,59340,Cancelled,1290467360,GO-RIDE
2016-01-27,388980,Completed,7870992220,GO-RIDE
2016-01-27,8570,No Driver Found,174341440,GO-RIDE
2016-01-27,10,Other,218400,GO-RIDE
2016-01-28,67970,Cancelled,1460983160,GO-RIDE
2016-01-28,407230,Completed,8266370840,GO-RIDE
2016-01-28,18260,No Driver Found,365283100,GO-RIDE
2016-01-28,40,Other,657020,GO-RIDE
2016-01-29,81990,Cancelled,1790130160,GO-RIDE
2016-01-29,443440,Completed,9044069580,GO-RIDE
2016-01-29,20060,No Driver Found,409807580,GO-RIDE
2016-01-29,80,Other,1645280,GO-RIDE
2016-01-30,54310,Cancelled,1237818400,GO-RIDE
2016-01-30,297210,Completed,6175483860,GO-RIDE
2016-01-30,360,No Driver Found,10175620,GO-RIDE
2016-01-30,20,Other,373100,GO-RIDE
2016-01-31,36550,Cancelled,851450600,GO-RIDE
