UPC_ID,UPC_DESC,L4 ID,L4_DESC,L5_ID,L5_DESC,MANUFACTURER_NAME,BRAND_NAME
112200519,PRIL GEL ACETO 650ML,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,HENKEL,PRIL
112201013,PRONTO LEGNO PULITO 1000ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200427,PRONTO CLASSIC 5IN1 300ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
111274100,PRONTO OLIO RESTAURATORE 100ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112201129,PRONTO LEGNO SUP/OPACHE 750ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200543,PRONTO TRIGGER 5IN1 ALOE 500ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200298,PRONTO LEGNO PULITO 5IN1 750ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200850,PRONTO LAVAN.5IN1 SPR.300ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112201130,PRONTO SPRAY OLIO NUTR.250ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
111277105,PRONTO LEGNO VIVO CREMA 250ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200428,PRONTO M/SUPERFICIE 5IN1 300ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,S.C JOHNSON,PRONTO-J.WAX
112200804,PULIRAPID C/ALCOOL LAV MAD.1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MADEL,PULIRAPID
111247065,PULIRAPID ACETO 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MADEL,PULIRAPID
111247064,PULIRAPID A/CALCARE 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MADEL,PULIRAPID
112200803,PULIRAPID TRIGGER CLASS.500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MADEL,PULIRAPID
111200735,PULIRAPID DOCCIA DAI&VAI ML500,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MADEL,PULIRAPID
112200805,PULIRAPID C/AMMON.MUS.MAD.1L,122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,MADEL,PULIRAPID
112201248,PULIRAPID TRIGGER ACETO 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,MADEL,PULIRAPID
112201210,QUASAR BAGNO TRIGGER 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,QUASAR
112201215,QUASAR VETRI C/AMMONIACA 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,QUASAR
112200904,QUASAR LEGNO TRIGGER 650ML,122,DETERGENTI X LA CASA,1227,DETERGENTI SUPERFICI PREGIATE,REAL CHIMICA,QUASAR
112200938,QUASAR DOCCIA VETRI 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,QUASAR
112200905,QUASAR VETRI TRIGGER 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,REAL CHIMICA,QUASAR
112200903,QUASAR ACCIAIO TRIGGER 650ML,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,REAL CHIMICA,QUASAR
112700037,RAID MAX SCAR/FORM F/ARA 400ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700039,RAID LIQ.RICAR.F/ARANCIO 21ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300864,RAID PIASTRINE EUCALIPTO X30,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300536,RAID SCAR/FORM MAX SPRAY 300ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300643,RAID MULTINSETTO SPRAY 300ML,127,INSETTICIDI,1271,PER AMBIENTE,SC JOHNSON,RAID
112300740,RAID NIGHT&DAY ZANZ BASE 1H+R,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300025,RAID NIGHT&DAY ZANZ.2RICARICHE,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700005,RAID LIQ.2BASI+2RICARICHE,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300966,RAID NIGHT&DAY ZANZAR.RIC.10GG,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700067,RAID RIC.LIQ.60NOTTI X2 72ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300566,RAID CITRON.RICARICA 27ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300863,RAID PIASTRINE INODORE X30,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300504,RAID NIGHT&DAY TRIO 1BASE+1RIC,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111337032,RAID ANTITARME LAVANDA 2PZ,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300872,RAID OUTDOOR SPRAY ML.400,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300644,RAID LIQ.RICAR.45NOTTI X2,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111330300,RAID MOSCHE ZANZARE SPR.400ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300867,RAID LIQ.BASE EUCALIPTO,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300010,RAID SILVER PIASTRINE x30,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700068,RAID RIC.LIQ.60NOTTI 36ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300722,RAID FOGLIETTI ANTITARME X12,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300641,RAID ESCA FORMICHE,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700004,RAID LIQ.RICAR.GELSOMINO 21ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300866,RAID SCARAF/FORM EUCAL.400ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300283,RAID SCAR/FORM SCHIUMA ML.400,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111334445,RAID ESCA SCARAFAGGI X6,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111337034,RAID ANTITARM.CED/LAV 5PZ+1 OM,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700036,RAID NIGHT&DAY TRIPLA RICARICA,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300865,RAID MOSCHE&ZANZ EUCAL 400ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300868,RAID LIQ.RICAR 30NOTTI EUCALIP,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300011,RAID SILVER ELETTR(BASE+10P),127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700006,RAID LIQ.RICAR.LAVANDA 21ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300743,RAID LIQ.RICAR.30NOTTI,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300562,RAID PIASTRINE X10,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700038,RAID MOSCHE/ZANZ F/ARA 400ML,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300505,RAID NIGHT&DAY TRIO 2RICARICHE,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300741,RAID LIQ.BASE 30NOTTI,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111337030,RAID ANTITARME CEDRO 2PZ,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300744,RAID LIQ.RICAR.60NOTTI,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111336414,RAID SPIRALE ANTIZANZARE X10,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112700045,RAID PAST.ANTITARME LAVANDA40G,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
112300637,RAID ANTITARME ALIMENTARI X3,127,INSETTICIDI,1271,PER AMBIENTE,S.C JOHNSON,RAID
111300999,JOLLY PLUS ANTITARME BS 100 G,127,INSETTICIDI,1271,PER AMBIENTE,RELEVI,RELEVI
112200417,"RIO CASAMIA PAV.COLONIA 1,25LT",122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,KEMECO,RIO
112200418,"RIO CASAMIA PAV.MUSCH/B.1,25L",122,DETERGENTI X LA CASA,1225,PER PAVIMENTI,KEMECO,RIO
111609305,SCHOLL DEO SCARPE 150ML,128,PRODOTTI PER LE SCARPE,1282,PULIZIA SCARPE,RECKITT BENCKISER,SCHOLL
112300884,CARTA IG.SCOTTEX PUL/COMPL X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500028,CARTA CA.QUANTOBAST SCOTTEX X6,125,CARTA IGENICA/CASA,1252,CARTA CASA,KIMBERLY,SCOTTEX
112300609,CARTA CA.TUTTOFARE SCOTTEX X2,125,CARTA IGENICA/CASA,1252,CARTA CASA,KIMBERLY,SCOTTEX
112300179,CARTA CA.TUTTOFARE SCOTTEX X6,125,CARTA IGENICA/CASA,1252,CARTA CASA,KIMBERLY,SCOTTEX
112500104,CARTA CA.TUTTOFARE SCOTTEX X3,125,CARTA IGENICA/CASA,1252,CARTA CASA,KIMBERLY,SCOTTEX
112300885,CARTA IG.SCOTTEX PUL/DELIC X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500018,CARTA IG.UMID.P/COMPL SCOT X42,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500015,CARTA IG.SCOTTEX SALVASP. X16,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500002,CARTA IG.SCOTTEX PUL/COML X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500003,CARTA IG.SCOTTEX P/COM S/SP X6,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500016,CARTA IG.SCOTTEX SALVASPAZ.X40,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500042,CARTA IG.SCOTTEX P.COMPL X16,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500095,CARTA IG.SCOTTEX P/COM S/S X20,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500004,CARTA IG.SCOTTEX PULITO MAX X6,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTEX
112500025,CARTA CASA QUANTOBASTA SCOT.X3,125,CARTA IGENICA/CASA,1252,CARTA CASA,KIMBERLY,SCOTTEX
112300629,CARTA IG.SCOTONELLE X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTONELLE
111351589,CARTA IG.SCOTTONELLE 2V X18,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTONELLE
112500084,CARTA IG.SCOTTON ARG MAXI X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,KIMBERLY,SCOTTONELLE
111291665,SIDOL METALLI ML.250,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,HENKEL,SIDOL
112200978,SMAC SGRASS/CANDEGG 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200864,SMAC SCIOGLICALCARE TRIG.650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200697,SMAC SGRASS/LIMONE 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
111200627,SMAC RAME ML.250 NEW.,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,BOLTON MANITOBA,SMAC
112200823,SMAC BRILLACCIAIO CREMA 520ML,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,BOLTON MANITOBA,SMAC
112201067,SMAC SUPERFICI MODERNE 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200562,SMAC GEL BAGNO 850 ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
111292286,SMAC SCIOGLICALCARE GEL 500ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200561,SMAC GEL CANDEGGINA 850 ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200698,SMAC SGRASS/DISINF.650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200822,SMAC BRILLACCIAIO TRIGG.520ML,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,BOLTON MANITOBA,SMAC
112200699,SMAC SGRASS/EXPRESS 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
111200624,SMAC GAS ML.500NEW.,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
112200696,SMAC SGRASS/BAGNO 650ML,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,BOLTON MANITOBA,SMAC
111200626,SMAC OTTONE ML.250 NEW.,122,DETERGENTI X LA CASA,1228,DETERGENTI METALLI,BOLTON MANITOBA,SMAC
112500058,CARTA CASA WISH REGINA X2,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
111351235,CARTA IG.REGINA 2V x8,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,GRUPPO SOFIDEL,SOFFASS REGINA
112300086,1BOBINA REGINA BLITZ 3V 100S,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
111361232,ASCIUGONI REGINA X4,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
111351379,CARTA IG.REGINA 2VELI X12,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,GRUPPO SOFIDEL,SOFFASS REGINA
112300177,CARTA IG.REGINA 3V CAMOMILL.X8,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,GRUPPO SOFIDEL,SOFFASS REGINA
112300709,CARTA CASA LIMONE NICKY X6,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
112500026,CARTA IG.REGINA SENSATION X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,GRUPPO SOFIDEL,SOFFASS REGINA
111362402,CARTA CASA REGINA DI CUORI X6,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
112500098,2ASCIUGONI REGINA,125,CARTA IGENICA/CASA,1252,CARTA CASA,GRUPPO SOFIDEL,SOFFASS REGINA
112500101,CARTA IG.REGINA ECO 2V X4,125,CARTA IGENICA/CASA,1251,CARTA IGIENICA,GRUPPO SOFIDEL,SOFFASS REGINA
112101713,SOFLAN LIQ.VANIGLIA 900ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
112101712,SOFLAN LIQ.COLORI SCURI 900ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
112101711,SOFLAN LIQ.CLASSICO 900ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
112100443,"SOFLAN VANIGLIA 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
112100428,"SOFLAN LIQ.CLASSICO 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
111100229,"SOFLAN LIQ.NERO 1,5L",121,DETERGENTI X BUCATO,1211,CAPI DELICATI,COLGATE PALMOLIVE,SOFLAN
112101525,SOFT LIQ.LAV 45L ALOE 2500ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112000246,AMMORB.SOFT 50LAV.MUSCHIO/B 3L,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112000245,AMMORB.SOFT 50LAV.FRESH 3L,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112101522,SOFT BLUE OX 100+5M POLV 6.3KG,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112000244,AMMORB.SOFT 50LAV.PASSION 3L,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112101524,SOFT LIQ.LAV 45L COLOR 2500ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112000086,AMMORB.SOFT 30L MIE/GOCC 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112101567,"SOFT LIQ.LAV.LAVANDA 1,625L X3",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112101566,"SOFT LIQ.LAV CL/BLUE 1,625L X3",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112000084,AMMORB.SOFT 30L LIM/BREZ 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112000085,AMMORB.SOFT 30L LAV/FIOR 750ML,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112000242,AMMORB.SOFT 50LAV.TALCO 3L,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112101521,SOFT LAVANDA 100+5M POLV 6.3KG,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112101523,SOFT LIQ.LAV 45L LAVAN 2500ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112101729,SOFT LIQ.LAV 45L ARGAN 2500ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,BIO CHIMICA,SOFT
112000243,AMMORB.SOFT 50LAV.BLUE 3L,120,CURA TESSUTI,1201,AMMORBIDENTI,BIO CHIMICA,SOFT
112000158,LE CANDEGGINE 50P SOLBAT 220G,120,CURA TESSUTI,1202,CANDEGGINA,MARCA PRIVATA,SOGLIA D'INGRESSO
111198840,SOLE LANA E DELICATI 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,SOLE
112101332,SOLE BIANCO POLV 50MIS 3250G,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
111200784,"SOLE PIATTI LIQ.AGRUMI 1,1L",124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,RECKITT BENCKISER,SOLE
111200828,"SOLE PIATTI REGOLARE 1,10L X4",124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,RECKITT BENCKISER,SOLE
112101282,SOLE BIANCO SOLARE 130M 8450G,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112000055,SOLE CURA LAVATR LEMON 500ML,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,RECKITT BENCKISER,SOLE
112101601,SOLE VANISH 60L 3000ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101636,SOLE BIANCO SOLARE 40L 2L X2,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101599,SOLE BIANCO SOLARE 60L 3000ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101061,SOLE GEL STANDARD 18CAPS 342ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101693,SOLE GEL BIA/SPLEN.30CAPS 660G,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101694,SOLE POTERE/SMACCH.60L 3000ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101600,SOLE COLORI PROTET 60L 3000ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101225,SOLE E LANA DELICATI CAPI/S 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,RECKITT BENCKISER,SOLE
111200829,"SOLE PIATTI LIMONE 1,10L X4",124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,RECKITT BENCKISER,SOLE
112101692,SOLE GEL PROT/COL.30CAPS 660G,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
111200785,"SOLE PIATTI LIQ.STANDARD 1,1L",124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,RECKITT BENCKISER,SOLE
112200537,SOLE CURA LAVATRICE 250X2ML,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,RECKITT BENCKISER,SOLE
112101546,SOLE BIANCO SOLARE 40L 2L X3,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112000155,SOLE CURA LAVATR.EXPRESS 250ML,120,CURA TESSUTI,1203,ANTICALCARE PER LAVATRICE,RECKITT BENCKISER,SOLE
112101637,SOLE BIANCO COLORI 40L 2L X2,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,RECKITT BENCKISER,SOLE
112101633,S/SCIAMP LAVAT.46L MARS.2530ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,ITALSILVA,SPUMA SCIAMPAGNA
112101403,S/SCIAMP 21L NEROFIBRA 1.155ML,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,ITALSILVA,SPUMA SCIAMPAGNA
112100699,COLORE PURO 16L SP/SCIAMP.1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,ITALSILVA,SPUMA SCIAMPAGNA
112101632,S/SCIAMP LAVAT.46L BIAN.2530ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,ITALSILVA,SPUMA SCIAMPAGNA
112101223,"S/SCIAMP.21L MARSIGL.1,155ML",121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,ITALSILVA,SPUMA SCIAMPAGNA
112101187,"BIANCOPURO ADDIT.S/SCIAM.1,25L",120,CURA TESSUTI,1204,ADDITIVI,ITALSILVA,SPUMA SCIAMPAGNA
112101402,AMMORB.ECOR.60L ARG S/SC 1.5L,120,CURA TESSUTI,1201,AMMORBIDENTI,ITALSILVA,SPUMA SCIAMPAGNA
112101220,"AMMORB.ECOR.FRES.60L S/SC.1,5",120,CURA TESSUTI,1201,AMMORBIDENTI,ITALSILVA,SPUMA SCIAMPAGNA
112101464,SP/SCIAMP.NUTRIFIBRA DELIC 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,ITALSILVA,SPUMA SCIAMPAGNA
111198814,BUC.LIQ.MARSIGLIA SCIAMPAGNA1L,121,DETERGENTI X BUCATO,1212,BUCATO A MANO,ITALSILVA,SPUMA SCIAMPAGNA
112101486,SAPONE BUCAT/MARS.S/SCIAMP.250,121,DETERGENTI X BUCATO,1212,BUCATO A MANO,ITALSILVA,SPUMA SCIAMPAGNA
112101222,S/SCIAMP.21L FRESCO 1.155ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,ITALSILVA,SPUMA SCIAMPAGNA
112101634,S/SCIAMP LAVAT.46L FRES.2530ML,121,DETERGENTI X BUCATO,1210,BUCATO LAVATRICE,ITALSILVA,SPUMA SCIAMPAGNA
112101221,"AMMORB.ECOR.GOLD/O.60L.S/S.1,5",120,CURA TESSUTI,1201,AMMORBIDENTI,ITALSILVA,SPUMA SCIAMPAGNA
111198545,NERO PURO SPUMA SCIAMPAGNA 1L,121,DETERGENTI X BUCATO,1211,CAPI DELICATI,ITALSILVA,SPUMA SCIAMPAGNA
111312477,STIRA AMMIRA CON MANICO 500ML,120,CURA TESSUTI,1205,PRODOTTI STIRO,S.C JOHNSON,STIRA E AMMIRA
111312417,STIRAVELOCE APPRETTO 500ML  X!,120,CURA TESSUTI,1205,PRODOTTI STIRO,MIRATO,STIRAVELOCE
112300838,DEO AMB.MILLEFL.MUS STR.300ML,126,DEODORANTI PER AMBIENTE,1261,AZIONE ISTANTANEA,MILMIL76,STRABILIA
112300840,DEO AMB.MILLEFL.A&E STR.300ML,126,DEODORANTI PER AMBIENTE,1261,AZIONE ISTANTANEA,MILMIL76,STRABILIA
112300837,DEO AMB.MILLEFL.M&M STR.300ML,126,DEODORANTI PER AMBIENTE,1261,AZIONE ISTANTANEA,MILMIL76,STRABILIA
112300839,DEO AMB.MILLEFL.LAV STR.300ML,126,DEODORANTI PER AMBIENTE,1261,AZIONE ISTANTANEA,MILMIL76,STRABILIA
112300569,MULTINSET.MOSC/SCAR STRAB.300M,127,INSETTICIDI,1271,PER AMBIENTE,MILMIL76,STRABILIA
111200833,TERGIFORNO PROFES.SUTTER ML500,122,DETERGENTI X LA CASA,1224,PER PICCOLE SUPERFICI,SUTTER,SUTTER
112400059,SVELTO 20TABS EX/POWER 350G,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,UNILEVER,SVELTO
112200384,SVELTO PIATTI ACETO 1L,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,UNILEVER,SVELTO
112200613,SVELTO PIATTI ECORIC.ACETO 2L,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,UNILEVER,SVELTO
112400058,SVELTO 25TABS TUTTO IN1 438G,124,PRODOTTI PER STOVIGLIE,1241,LAVASTOVIGLIE,UNILEVER,SVELTO
112200854,SVELTO PIATTI A/BATTER.450ML,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,UNILEVER,SVELTO
112200388,SVELTO PIATTI LIMONE 1LT X4,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,UNILEVER,SVELTO
112200614,SVELTO PIATTI ECORIC.LIMONE 2L,124,PRODOTTI PER STOVIGLIE,1242,STOVIGLIE A MANO,UNILEVER,SVELTO
